Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Jamaica,JAM,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,8.308733063,11.82007453,16.25888355,14.67018483,11.88823071,10.85134862,9.820792039,10.10494186,11.20874424,13.72777827,16.11178455,16.14656793,24.158663,21.23609355,18.94232162,18.93751387,25.97066837,34.22870132,26.00348719,23.72655182,23.74246697,21.73398297,18.71620191,18.74972189,16.84368814,17.37791934,15.84092013,17.99226905,20.72724409,15.02056062,17.44214706,15.58626306,6.228047728,12.95018856,13.41976241,8.583165919,11.0018322,11.93398007,14.17452397,18.22561104,21.1883791,21.61734194,22.01582489,,
Jordan,JOR,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,31.27315119,35.54682645,18.7003639,28.51253732,43.78281208,42.86696462,29.76477048,23.34309265,22.77058244,14.43260227,17.54094298,14.50756213,18.06052268,28.19945334,20.96693931,14.48571752,16.9288926,24.62736386,26.25167136,29.15142277,27.31779793,26.13331454,22.23322551,24.78725937,22.68714859,20.77855704,25.24683269,32.59529155,27.72173617,16.10986116,16.88338997,12.83863696,22.5635369,24.99810182,24.19938913,18.46943234,11.69341501,13.69963084,16.12670481,13.34813128,11.53648103,8.87837912,12.00963327,15.82240467,
Japan,JPN,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.29158226,32.08768511,31.32398776,29.60996026,29.96381017,28.56102341,27.3040178,27.50288808,28.08584903,28.2674399,28.5458111,29.12342143,27.35820328,24.08195648,25.12370501,24.16844053,23.55515271,24.03495652,24.65881472,27.07429102,27.37431385,28.11554715,27.83716325,,
Kazakhstan,KAZ,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.91091746,19.05267509,16.06032269,15.15365069,13.70779033,21.17117233,24.80992524,30.2558511,28.52074139,27.41625027,28.454821,31.06407567,29.39037713,30.08561288,29.41296514,30.38927409,32.79171294,29.75482574,28.98782512,30.14127781,27.64339216,23.90119602,25.93409374,27.79132638,26.57057017,
Kenya,KEN,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,12.25729255,17.42962907,25.30817947,18.19384689,14.25156672,17.27965397,19.67944805,16.16404628,20.26883338,17.9444875,23.97474249,21.21527317,18.25796915,20.18254707,14.59731867,18.99172983,19.37219181,15.12458071,37.15646242,33.7985121,23.81787,16.48075571,16.27073595,16.25858413,18.48646343,12.88052415,9.776646125,8.533094478,9.474741952,11.96134347,13.87269549,16.06123804,16.66199245,15.40480837,14.51429119,14.12512938,13.56665753,12.53501996,9.608534445,10.53779331,11.18734367,11.44524612,9.189999318,8.580123225,7.967856914,
Kyrgyz Republic,KGZ,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.056434161,4.44670444,7.813499947,1.815585661,13.94590615,-7.949289949,2.751078054,14.66597131,17.17007271,16.89305425,10.05545877,15.40623687,14.69998706,10.92974695,20.86712421,14.63585839,25.15695828,19.93339075,17.40562521,12.74085958,9.116896961,11.5268744,12.17321924,22.45503053,26.66968755,26.57941554,19.48248858,
Cambodia,KHM,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.616724785,4.674598196,8.539986329,7.23399209,13.02076907,14.20285415,16.32430524,14.35613918,14.21370684,12.5541501,13.60857778,19.86330896,19.21501501,16.71365932,18.80388623,17.50291917,16.3564837,18.86035129,21.06491893,21.36463954,20.73817136,20.33352172,23.19308974,25.37439714,27.18525728,
Kiribati,KIR,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,50.26908713,28.76565762,23.35217266,55.50374412,74.47563067,49.39729619,30.65441134,31.35236388,46.78990242,49.42532042,44.83852494,53.90667103,100.6717495,95.99555621,,,,,,,,,,,,,,,,7.43894796,2.427353251,14.58830783,9.33916021,26.38694557,27.92430168,62.0934779,76.17822886,46.66254485,68.39287275,64.09330886,,
St. Kitts and Nevis,KNA,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,25.54352993,28.55010452,31.5866505,30.65700892,25.10306301,24.51807813,26.42050944,30.08424819,32.09501306,32.04072762,35.4220436,39.17007749,41.4173594,38.71988655,39.02619049,39.03767304,38.13350402,38.19792199,37.89659889,37.68264008,35.96581108,35.91391951,37.72344885,35.37572185,33.89358132,31.937638,31.4544004,32.98186486,35.46226035,33.76562363,32.89055346,33.45347261,33.32190514,33.28145476,35.04466783,34.67129671,34.66391462,34.84912557,34.987043,36.34860305,36.78533622,37.01428256,35.85497824,34.79264139,
Kuwait,KWT,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,67.87308834,69.31773948,55.54408876,59.76928836,70.36252741,69.37858001,71.29714131,48.21268337,51.23078166,53.2589336,44.20205886,56.43725414,52.29217458,49.02270189,51.80906128,19.68368411,-236.2658329,22.89988164,31.19358058,31.41336094,37.71145716,39.92229116,42.61867521,26.98692535,31.36121563,49.56574417,38.15852228,28.28499157,36.30654518,48.73520697,58.86399471,66.88410951,57.24893314,58.50257503,42.92569019,51.51940014,57.38085134,56.94182432,55.1079902,50.16839495,30.91583879,25.45416411,35.49430095,40.8295884,,
Latin America & Caribbean (excluding high income),LAC,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,21.95755626,21.67230715,20.71469247,20.37336933,21.0292387,20.18954223,17.86782597,16.87018011,19.0984916,21.01311554,18.07522735,21.53787213,21.36036574,26.04891998,19.37307001,18.30976179,18.0489804,18.8764649,19.16602138,17.60975557,17.40610547,17.33986465,16.55344051,16.01678915,17.70726877,16.77306283,18.21825227,18.62047067,20.24253966,20.2686353,21.9933849,22.15806903,21.8727146,19.01887054,20.47040725,20.83309865,19.68742642,18.48254633,17.14809764,16.96114786,16.711823,16.83334378,16.49730207,16.41897775,
Lao PDR,LAO,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,4.997561122,3.410325332,4.560123269,4.741678574,-0.61281468,,,,,,,,,,,,8.529461086,1.396712837,18.36760584,10.56472019,14.72240539,20.24489327,22.56832536,19.13917856,14.03251211,16.62230576,9.676115267,18.40332942,6.868406833,5.725073507,10.17373385,10.75118956,17.64963047,,,,
Lebanon,LBN,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.236025907,-16.35902798,6.464537177,7.472650568,10.28383706,14.74982939,8.0544156,7.438543391,4.93641027,2.70092703,-2.526201988,-2.472921299,-3.500925865,2.384758996,1.651248097,-1.299435498,-4.003407848,-3.093585772,
Liberia,LBR,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-69.53445017,-66.99152337,0.873231845,-70.26321427,-31.98378631,-6.15106717,-23.19563338,-18.8843734,-20.29866693,-29.54014085,-38.13281588,-30.95733438,-38.33317979,-48.78184822,-58.29397472,,
Libya,LBY,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.78094726,49.31224598,43.29316566,62.28486017,67.9827275,63.09277782,67.32703962,,,,,,,,,,,,
St. Lucia,LCA,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean,LCN,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,21.53812743,21.03755238,20.20246114,19.98645917,20.64010443,19.63917841,17.26582169,16.44204676,18.48714323,20.41162197,17.77133413,21.33743978,21.34532969,25.71394706,19.48041573,18.41325762,18.16733571,18.9365234,19.24002734,17.90966972,17.71472575,17.61732434,16.79494909,16.2317012,17.84232649,16.94501554,18.34584146,18.6944552,20.28654129,20.33685443,22.06135359,22.2524077,21.88475892,19.21084946,20.59755127,20.89754763,19.78060181,18.60056555,17.33567834,17.23063693,16.93983167,16.99225536,16.64679263,16.61864593,
Least developed countries: UN classification,LDC,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.32845413,26.58847814,27.98443337,27.76382183,24.7107063,30.93864564,30.75938515,30.02838867,28.70824269,28.19368104,25.34654375,25.88232659,27.00224838,28.68132393,,
Low income,LIC,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,7.537896825,2.908484952,5.131476096,11.15229777,22.67599516,25.73613733,26.77387051,28.28235105,26.69216756,24.1453333,23.70354721,23.68409025,24.16404001,24.70399593,23.58043718,23.70049146,23.61268956,24.45369021,25.61813858,24.37927304,20.83157055,21.60054009,22.20264759,22.64724406,23.38654005,22.0996559,22.95410178,21.31126879,21.65615495,22.11889732,24.16260618,22.68688149,23.62660379,18.03312755,23.92987667,28.45794235,26.28579521,33.30177889,29.86377452,29.80464278,28.82351401,25.7306893,28.95989879,27.30091358,25.25059722,
Lower middle income,LMC,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,17.61890145,17.60793176,18.14336178,17.83271677,24.0319957,23.76904467,23.55198269,21.57648958,20.44945434,19.9878028,21.12118161,21.22581461,23.28946712,24.19595553,24.85678505,24.61750195,24.37446877,25.29955224,24.88127792,24.12149778,24.67043119,24.45156011,26.02512027,27.24553971,26.06716691,27.17692905,28.18962476,30.59155411,32.12906286,34.25901187,33.06422823,32.40618096,30.10494644,31.5662634,30.6192053,30.68720963,29.11661298,28.78719617,27.29328729,26.47199124,26.96263567,26.34263475,25.63554914,
Low & middle income,LMY,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,25.78437072,25.38109597,26.17166679,26.76425977,25.8528027,27.36944461,27.66754437,28.88961256,27.10891799,27.51543491,28.25456313,29.3423062,29.58526165,28.22305297,27.78646865,27.65892314,26.63026924,26.51677074,28.10640323,27.58099786,28.29959983,29.65226881,31.77815331,32.46746225,34.28677387,34.67723487,35.13571326,32.26500577,33.94335616,33.53090959,32.72164001,31.32451378,31.07924602,30.31809193,29.59253369,30.14265135,30.27977117,29.89536169,
Lesotho,LSO,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,10.61259883,12.61703115,25.22373348,38.61168074,32.6640104,49.55810427,38.02936531,,,,,,,,,,,,,,,,,,,,,,,,,,43.4687862,44.49811957,33.63760626,28.83524904,24.18239713,23.64738588,31.08451057,34.5640401,29.46883395,19.43429078,21.28717002,24.89809774,25.77230069,
Late-demographic dividend,LTE,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,27.83979902,27.16788408,28.95574833,29.78222877,29.74981172,32.30012236,33.46955435,34.68825705,30.98790359,28.54389407,33.54373146,34.44173175,33.71737432,30.57465716,29.67498885,29.34807745,28.0731758,28.10773244,29.6411233,29.70019607,30.17223189,32.08729952,34.57366768,34.79923621,36.33992209,37.3047202,37.70145777,34.81990411,36.4446737,36.26092606,35.45454898,34.55097483,34.32203317,33.03546293,32.09157868,32.60702244,32.70603645,32.27417819,
Lithuania,LTU,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.3821244,12.49217137,14.92361144,12.83028529,10.5134387,12.9499929,14.37091557,15.6719696,15.25987704,15.2588384,17.06032446,16.55147258,17.12147265,14.90778569,14.72753245,18.32453218,18.30305045,18.18398267,21.22170717,23.08180293,18.82773214,18.41721121,20.01337152,20.82559581,20.77531449,
Luxembourg,LUX,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.36009598,33.72580676,32.8062853,29.89622934,26.59598305,36.10512254,38.82633677,31.80569998,39.70464101,34.21517545,15.61043866,23.04966305,20.7658504,19.16636574,18.00281684,18.80632143,19.55966156,19.03931706,17.62183611,17.39422501,16.6868263,
Latvia,LVA,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.08177432,12.38495771,14.09995151,16.11721838,12.72521835,18.54104944,19.39743772,20.40061118,21.23591289,20.98554181,23.71336807,19.34438434,21.38000881,23.46577638,30.59845517,22.4685566,23.44764272,23.65650538,22.57375932,22.45081846,23.24292205,22.83065794,23.42035314,23.46981271,21.73711558,
"Macao SAR, China",MAC,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.65237551,45.3388502,49.95060804,50.26805739,49.73463623,60.40553216,48.25952396,47.87860778,53.41348391,55.31463538,54.68174601,54.96636009,54.67179454,51.72361492,51.22850003,53.16068441,53.20109094,,
St. Martin (French part),MAF,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,19.75247885,14.83272118,16.20531847,16.02868039,15.78863663,24.81854643,22.5752369,23.48669844,21.91105374,25.2816991,25.26178214,26.51049608,25.92645444,26.9863909,27.73965297,30.43956068,26.15996498,26.57124514,24.88115814,23.76298043,21.84522071,24.58682412,24.76179869,27.5171486,25.50516279,25.19269649,31.76723453,30.8547807,32.26516632,32.75782588,32.38592333,33.58478333,33.92983514,34.16711966,29.77827655,29.71475762,28.06868476,25.25143526,27.02568361,26.54022034,28.85054322,28.25089189,29.14748602,27.80701406,27.8482037,
Monaco,MCO,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.46597821,8.712515175,4.678229704,20.29565292,18.3000329,21.96498562,21.26664603,16.86763745,24.04435799,22.90289436,21.77668458,23.86556798,23.32503353,14.05521662,17.00566909,13.96559988,16.75500334,19.72243037,20.06332026,17.79076486,18.41041299,16.76916279,15.06450514,16.79501556,
Madagascar,MDG,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,5.5050071,5.156193847,7.605376354,6.677172475,4.936855163,1.148416114,37.70858511,29.48404923,21.38799078,21.90389237,23.30700279,15.31279628,18.55100089,22.4784848,14.77027979,40.07718759,31.18550266,25.81134271,32.80456723,33.52558066,27.69118779,4.477975292,8.650116406,6.858661849,6.980313099,8.09353341,7.722526002,14.1505599,5.788234247,10.17982076,16.29899373,10.39492709,14.96567186,19.08987363,23.83942731,17.91575655,16.83019687,16.01714673,13.46734505,8.793679317,14.55633836,12.93857823,16.02707598,15.07799553,18.17378465,,
Maldives,MDV,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.54193301,24.26328074,15.74612646,20.46440029,19.56959784,18.40309222,
Middle East & North Africa,MEA,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,29.11628994,33.52810852,35.70120794,32.82528883,28.39693372,26.59011956,24.86937343,22.80363051,20.51240703,20.91636409,19.6763452,21.42180869,21.87465149,,,24.84521377,24.04802109,25.81408116,27.01721296,26.44013312,22.39513957,26.53530073,29.99169782,,,,,38.89957041,40.67375093,40.30616601,,,,,,,,,,,,,
Mexico,MEX,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,21.82406128,26.10777757,25.35164063,26.09786835,28.49786732,26.34256667,26.72187055,20.9713588,25.74445988,20.56095174,19.72772637,19.8222349,18.21582325,16.44626251,19.90511284,20.21905153,22.61257563,22.70766193,23.53391172,23.36472921,22.42908434,21.38771427,20.59851372,19.5646364,19.10133419,22.1001478,21.28543009,23.53337308,23.25676611,23.22303416,22.98212165,23.76070311,23.82656777,23.28151152,20.15221533,21.26425207,21.76095285,22.29783412,23.16653097,23.66014724,23.69361456,
Marshall Islands,MHL,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.93070051,28.9674101,29.63582891,24.61138542,26.27703508,28.10607739,26.70638804,17.45077179,18.91719381,25.52416338,32.65946759,29.67079541,18.29045009,17.24412628,,
Middle income,MIC,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,25.94484477,25.53825886,26.35316759,26.94938278,26.00691484,27.56569103,27.87940699,29.10495102,27.31928042,27.76345544,28.48309932,29.57726367,29.74408354,28.36619319,27.94181262,27.80297878,26.74910335,26.65670191,28.22118194,27.68742935,28.41012278,29.7682663,31.92683258,32.70127121,34.53824328,34.88711636,35.33267123,32.45597098,34.06174582,33.67650142,32.88546155,31.47316944,31.20571449,30.47201531,29.71292042,30.23799571,30.33205195,29.93404187,
North Macedonia,MKD,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.18964826,6.019343463,3.903707447,7.248401571,21.89943226,12.64518344,13.0709619,15.71252187,14.57308869,18.55251874,21.8993142,17.63869326,16.19917624,20.41811841,23.79863246,25.87089565,26.66158995,27.37606437,29.73017616,28.47565072,30.03135706,31.61921109,32.44164794,31.36865974,
Mali,MLI,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,7.276386151,8.918472616,17.53361984,5.791421336,8.628204946,-6.986565817,-9.367916284,-8.822444423,-8.937247941,-11.60657274,-3.018062705,2.373977192,10.73335217,7.676159057,15.86919271,12.22936046,9.816902732,11.26929642,8.230698431,13.67133276,10.49876165,9.849050256,14.26581921,14.31801677,10.37479539,9.97118107,12.03975964,11.67861109,14.73397902,13.87850005,13.06772499,18.05071601,16.77002512,12.87182769,15.20865386,12.81682056,14.28929873,16.46519615,16.48855744,15.43134013,15.43155966,16.71541488,14.34975804,15.55509917,,
Malta,MLT,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,23.60156908,20.11188542,16.41183752,17.55549146,28.26754572,31.98243409,26.60922544,28.19076823,30.01942328,31.11483637,35.11926013,32.48238646,28.82021453,29.17644188,25.06144943,25.61913401,28.57311073,31.40307194,28.7776116,30.75757026,31.05688145,28.60605204,26.63886715,25.91181608,23.41151035,18.98907558,20.96007285,19.3391381,20.89706808,15.68348246,17.01202957,20.42462536,18.7698321,16.29311346,14.87201466,12.33445632,14.2998001,19.53193694,15.343284,18.30884134,18.26924509,17.79598173,20.68175654,24.79112288,27.4680751,24.82970903,27.83802535,28.61310867,27.52530993,
Myanmar,MMR,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.34943204,16.93330415,33.15459863,37.59950957,33.58313399,32.4562138,30.56054566,24.49091963,25.77741643,26.24316731,29.436617,,
Middle East & North Africa (excluding high income),MNA,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,24.79722655,28.97359056,27.03083568,23.90325435,25.49091036,26.03124065,24.60483037,22.30580913,18.94648514,21.2948627,17.58946651,21.67718419,25.29042794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montenegro,MNE,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.601068415,-8.279728562,-0.768278018,1.166854852,4.274774245,5.13095733,8.219335711,7.807567962,9.117273399,9.865449653,14.16837313,14.89879571,16.90337509,
Mongolia,MNG,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,22.31639615,31.22685301,21.04707866,20.03182299,19.25257585,13.59618258,8.4889431,7.947175983,14.9139554,23.38445069,25.48209878,36.49696871,41.80193838,40.56227061,38.79343834,33.03263286,37.16397373,30.86690029,33.43775964,17.4236104,17.9178901,16.28291305,25.03807312,33.65779466,39.55757389,45.95742489,41.03180192,29.96148884,27.22845591,26.63044842,30.40358846,27.6982751,26.28005202,23.44557552,20.69556569,24.18583965,21.22607757,25.95080131,23.71700101,
Northern Mariana Islands,MNP,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.607678123,10.41908802,12.44593142,13.70612421,11.79859116,12.40192634,14.00223319,11.31595376,12.35065987,10.56443097,12.64285688,10.23092099,12.47179201,12.86910319,17.80104326,
Mauritania,MRT,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,5.376414401,-5.32039255,-8.273241216,1.364159182,-4.583777065,-1.042453614,2.483589619,-9.072369355,-5.451099024,0.704289539,12.48306382,8.745348986,10.81681071,15.70171196,13.79286101,6.587721268,17.19960049,14.9134515,7.529619932,43.16374456,16.46973042,18.54767172,10.82447733,17.78782001,,,,,,,,,,,,,,36.68700782,35.5290034,22.86999688,21.47316094,27.97779547,30.54425847,29.18924589,33.47988051,
Mauritius,MUS,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,25.7653023,20.58066683,19.14350248,19.18848021,10.40588923,12.36163443,14.35392962,15.70947269,17.13091246,20.78469499,28.36549299,29.05209673,28.3861439,26.3779604,25.82150924,27.58217822,29.06090129,27.71797377,25.24777782,25.19328232,25.6173935,27.12850273,26.58727858,25.62323678,26.86910923,28.68403112,27.60854883,25.96305879,23.10527551,18.28589016,20.86964822,25.42487252,19.24398019,15.85493242,13.91516039,12.29743972,17.16510958,18.0715155,15.6311945,16.07172604,16.4670781,17.8580263,18.05569436,18.48212787,
Malawi,MWI,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,20.0548468,21.48094236,11.17422635,7.825971299,9.933519603,13.3029899,12.59590576,13.2539139,11.42043444,8.823918502,13.82808362,17.7746852,16.63558434,16.36531406,17.35834895,5.05105788,4.595918067,5.463028196,7.504885586,6.604087161,1.252527316,12.80597446,4.320722007,9.517732456,10.13274057,5.462511333,5.241800452,4.580512693,2.293870804,7.501981224,20.0357139,14.37224301,19.45475738,18.40226173,10.22964497,2.173350817,13.86952069,12.75544163,7.403780207,3.616313653,8.228341046,9.062974962,10.9645461,
Malaysia,MYS,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,23.95659599,20.27484306,28.0826034,27.24798902,27.59066954,33.35128341,29.31830114,25.24430324,23.92370463,26.36562416,28.64990697,25.62669381,25.62085868,31.04889564,31.6553031,30.68048451,30.38268284,29.27826201,31.69647503,34.71317319,35.09141613,33.89325517,37.04072348,37.02054492,39.849159,38.30598077,35.91737958,32.25177903,32.73508467,34.85265146,35.13749662,36.81574836,38.79645694,38.76682083,38.51773056,33.36344397,33.46645759,34.08180525,30.9153501,29.41984502,29.36654769,28.39914484,28.38499868,28.33599964,26.17055998,,
North America,NAC,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,21.51806688,21.44855252,22.02692453,23.74202011,22.82152443,20.93940684,21.507442,22.07017867,23.1529559,23.39568994,22.20346297,23.28326332,21.61962388,19.82321186,21.82331086,20.38411521,18.96465453,19.67448559,20.66895083,19.78905398,18.67146468,18.48210101,17.35688248,16.85183808,17.77797422,18.77160506,19.62785331,20.78055369,21.23837712,20.96975576,21.1159004,19.96602769,18.71996619,17.90779994,18.36124513,18.84655787,19.81524287,18.25181393,16.17075443,14.4305063,15.90933329,16.97637492,19.07221535,19.52635035,20.61770658,20.23283186,18.76850405,18.76680735,18.72395402,18.81968627,
Namibia,NAM,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8736246,26.72840345,28.91786402,25.97604578,29.64401977,30.77176969,28.1129607,25.06506691,26.93498338,24.01632897,28.28142869,22.84724426,26.85460076,26.64868937,30.88678961,31.1237614,36.22104666,28.6156189,27.01430647,16.74115736,18.8394371,14.98330395,14.97305229,18.86188473,23.07846357,16.40494892,5.384926626,12.8266586,11.98863908,8.642431518,
New Caledonia,NCL,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,5.399841753,7.747064783,10.31348781,14.02179547,20.72975388,19.11657164,17.12453732,10.05699628,6.710181257,9.000755607,2.38771178,8.32128862,9.915241675,4.363280024,13.31479076,6.820157996,6.881818514,8.246259414,6.098674789,6.384516377,9.536005043,8.51020778,13.55357609,11.53554898,13.44361276,10.5607867,13.45346677,15.25485554,14.59341267,14.00711111,12.96534332,20.21280067,20.66558272,18.63994077,21.68817087,16.47037654,24.28859805,22.18022898,23.30687122,24.19263481,24.97471066,23.52829084,22.45975235,20.13129928,22.14268219,,
Nigeria,NGA,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,87.09597645,84.49042564,75.67182706,60.75026426,48.45303185,53.46390891,51.59596612,47.98987529,64.35458845,59.02455444,56.39235852,48.90530388,45.37456206,40.63911446,41.54742221,38.62911373,41.283176,33.26725038,46.24266642,50.6504509,34.06146741,29.11599259,27.25554816,30.15286635,36.21164488,49.9029502,26.81110591,31.99426828,24.89657023,24.3508618,25.23172977,33.15711182,19.28537201,22.46209101,17.00218848,15.84585735,18.26508766,19.26258667,23.23505694,
